Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnecitonEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
197068;QRATOR - HLL LLC;0.477;1560440076;vsemayki.ru;;131.159.0.2;443;40.298;308;TCP/TLS1.3;0.461;
197068;QRATOR - HLL LLC;0.489;1560440077;ria.ru;;131.159.0.2;443;121.660;200;TCP/TLS1.2;0.487;
197068;QRATOR - HLL LLC;0.578;1560440077;ria.ru;;131.159.0.2;443;37.860;200;TCP/TLS1.3;0.492;
197068;QRATOR - HLL LLC;0.551;1560440077;tele2.ru;;131.159.0.2;443;133.508;307;TCP/TLS1.2;0.448;
197068;QRATOR - HLL LLC;0.510;1560440078;tele2.ru;;131.159.0.2;443;37.537;307;TCP/TLS1.3;0.502;
197068;QRATOR - HLL LLC;0.518;1560440078;d3.ru;;131.159.0.2;443;124.815;200;TCP/TLS1.2;0.513;
197068;QRATOR - HLL LLC;0.488;1560440079;d3.ru;;131.159.0.2;443;37.379;200;TCP/TLS1.3;0.473;
197068;QRATOR - HLL LLC;0.513;1560440079;lamoda.by;;131.159.0.2;443;83.723;301;TCP/TLS1.2;0.464;
197068;QRATOR - HLL LLC;0.515;1560440079;lamoda.by;;131.159.0.2;443;37.459;301;TCP/TLS1.3;0.424;
197068;QRATOR - HLL LLC;0.522;1560440080;drweb.ru;;131.159.0.2;443;296.569;301;TCP/TLS1.2;0.406;
197068;QRATOR - HLL LLC;0.561;1560440080;drweb.ru;;131.159.0.2;443;38.228;301;TCP/TLS1.3;0.444;
197068;QRATOR - HLL LLC;0.619;1560440081;ru-mi.com;;131.159.0.2;443;61.868;200;TCP/TLS1.2;0.530;
197068;QRATOR - HLL LLC;0.484;1560440082;ru-mi.com;;131.159.0.2;443;37.434;200;TCP/TLS1.3;0.438;
197068;QRATOR - HLL LLC;0.478;1560440082;sputniknews.com;;131.159.0.2;443;98.618;200;TCP/TLS1.2;0.449;
197068;QRATOR - HLL LLC;0.481;1560440083;sputniknews.com;;131.159.0.2;443;55.595;200;TCP/TLS1.3;0.366;
197068;QRATOR - HLL LLC;0.458;1560440083;lamoda.ua;;131.159.0.2;443;56.703;301;TCP/TLS1.2;0.422;
197068;QRATOR - HLL LLC;0.496;1560440083;lamoda.ua;;131.159.0.2;443;38.931;301;TCP/TLS1.3;0.440;
197068;QRATOR - HLL LLC;0.496;1560440083;satu.kz;;131.159.0.2;443;219.035;200;TCP/TLS1.2;0.489;
197068;QRATOR - HLL LLC;0.459;1560440084;satu.kz;;131.159.0.2;443;382.090;200;TCP/TLS1.3;0.502;
12876;AS12876 - ONLINE S.A.S.;0.540;1560440085;basketsession.com;;131.159.0.2;443;174.472;301;TCP/TLS1.2;0.555;
12876;AS12876 - ONLINE S.A.S.;0.511;1560440085;basketsession.com;;131.159.0.2;443;141.609;301;TCP/TLS1.3;0.474;
12876;AS12876 - ONLINE S.A.S.;0.509;1560440085;quadrinhosdesexo.com;;131.159.0.2;443;370.119;301;TCP/TLS1.2;0.490;
12876;AS12876 - ONLINE S.A.S.;0.538;1560440085;quadrinhosdesexo.com;;131.159.0.2;443;112.077;301;TCP/TLS1.3;0.513;
12876;AS12876 - ONLINE S.A.S.;0.517;1560440087;timecity.ir;;131.159.0.2;443;220.919;200;TCP/TLS1.2;0.503;
12876;AS12876 - ONLINE S.A.S.;0.516;1560440088;timecity.ir;;131.159.0.2;443;96.233;200;TCP/TLS1.3;0.494;
12876;AS12876 - ONLINE S.A.S.;0.498;1560440088;sonovinhasbr.com;;131.159.0.2;443;151.898;301;TCP/TLS1.2;0.456;
12876;AS12876 - ONLINE S.A.S.;0.503;1560440088;sonovinhasbr.com;;131.159.0.2;443;107.384;301;TCP/TLS1.3;0.495;
12876;AS12876 - ONLINE S.A.S.;0.490;1560440088;kabinedasnovinhas.com;;131.159.0.2;443;153.419;200;TCP/TLS1.2;0.506;
12876;AS12876 - ONLINE S.A.S.;0.522;1560440089;kabinedasnovinhas.com;;131.159.0.2;443;110.211;200;TCP/TLS1.3;0.482;
12876;AS12876 - ONLINE S.A.S.;0.475;1560440089;zoofiliavip.com;;131.159.0.2;443;150.663;200;TCP/TLS1.2;0.424;
12876;AS12876 - ONLINE S.A.S.;0.493;1560440089;zoofiliavip.com;;131.159.0.2;443;104.180;200;TCP/TLS1.3;0.461;
12876;AS12876 - ONLINE S.A.S.;0.491;1560440090;filmeporno.blog;;131.159.0.2;443;149.595;200;TCP/TLS1.2;0.489;
12876;AS12876 - ONLINE S.A.S.;0.467;1560440090;filmeporno.blog;;131.159.0.2;443;96.919;200;TCP/TLS1.3;0.460;
12876;AS12876 - ONLINE S.A.S.;0.439;1560440090;bucetas.blog;;131.159.0.2;443;155.332;200;TCP/TLS1.2;0.550;
12876;AS12876 - ONLINE S.A.S.;0.555;1560440090;bucetas.blog;;131.159.0.2;443;117.508;200;TCP/TLS1.3;0.496;
12876;AS12876 - ONLINE S.A.S.;0.441;1560440091;palcoxmp3.co;;131.159.0.2;443;182.228;200;TCP/TLS1.2;0.431;
12876;AS12876 - ONLINE S.A.S.;0.539;1560440091;palcoxmp3.co;;131.159.0.2;443;110.375;200;TCP/TLS1.3;0.505;
12876;AS12876 - ONLINE S.A.S.;0.456;1560440118;lajoliemaison.fr;;131.159.0.2;443;192.931;200;TCP/TLS1.2;0.474;
12876;AS12876 - ONLINE S.A.S.;0.580;1560440118;lajoliemaison.fr;;131.159.0.2;443;93.580;200;TCP/TLS1.3;0.461;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.470;1560440119;hdpopcorns.eu;;131.159.0.2;443;107.716;200;TCP/TLS1.2;0.493;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.509;1560440120;hdpopcorns.eu;;131.159.0.2;443;65.369;200;TCP/TLS1.3;0.455;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.491;1560440120;gmboxx.com;;131.159.0.2;443;138.008;301;TCP/TLS1.2;0.424;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.704;1560440120;gmboxx.com;;131.159.0.2;443;78.622;301;TCP/TLS1.3;0.638;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.599;1560440121;lfporn.com;;131.159.0.2;443;124.143;301;TCP/TLS1.2;0.705;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.500;1560440122;lfporn.com;;131.159.0.2;443;73.493;301;TCP/TLS1.3;0.499;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.542;1560440122;beatsaber.com;;131.159.0.2;443;129.162;200;TCP/TLS1.2;0.486;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.593;1560440122;beatsaber.com;;131.159.0.2;443;76.514;200;TCP/TLS1.3;0.559;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.544;1560440123;dobrespravy.eu;;131.159.0.2;443;124.912;200;TCP/TLS1.2;0.590;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.688;1560440123;dobrespravy.eu;;131.159.0.2;443;78.328;200;TCP/TLS1.3;0.510;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.507;1560440124;redrebel.sk;;131.159.0.2;443;143.163;200;TCP/TLS1.2;0.420;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.550;1560440124;redrebel.sk;;131.159.0.2;443;65.111;200;TCP/TLS1.3;0.503;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.496;1560440125;lalala.sk;;131.159.0.2;443;161.482;200;TCP/TLS1.2;0.535;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.580;1560440125;lalala.sk;;131.159.0.2;443;74.248;200;TCP/TLS1.3;0.472;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.520;1560440125;fasteners.eu;;131.159.0.2;443;127.258;301;TCP/TLS1.2;0.429;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.530;1560440125;fasteners.eu;;131.159.0.2;443;76.666;301;TCP/TLS1.3;0.545;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.527;1560440126;xiaomiphone.sk;;131.159.0.2;443;112.860;301;TCP/TLS1.2;0.498;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.531;1560440127;xiaomiphone.sk;;131.159.0.2;443;65.645;301;TCP/TLS1.3;0.499;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.472;1560440127;prozahori.sk;;131.159.0.2;443;121.798;301;TCP/TLS1.2;0.417;
51013;WEBSUPPORT-SRO-SK-AS - Websupport s.r.o.;0.556;1560440128;prozahori.sk;;131.159.0.2;443;76.033;301;TCP/TLS1.3;0.552;
20068;HAWKHOST - Hawk Host Inc.;0.743;1560440128;sinonimkata.com;;131.159.0.2;443;531.567;403;TCP/TLS1.2;0.475;
20068;HAWKHOST - Hawk Host Inc.;0.505;1560440129;sinonimkata.com;;131.159.0.2;443;346.362;403;TCP/TLS1.3;0.467;
20068;HAWKHOST - Hawk Host Inc.;0.561;1560440130;dailyfreebits.com;;131.159.0.2;443;507.888;200;TCP/TLS1.2;0.459;
20068;HAWKHOST - Hawk Host Inc.;0.508;1560440131;dailyfreebits.com;;131.159.0.2;443;347.203;200;TCP/TLS1.3;0.493;
20068;HAWKHOST - Hawk Host Inc.;0.601;1560440132;nayichetana.com;;131.159.0.2;443;701.956;301;TCP/TLS1.2;0.456;
20068;HAWKHOST - Hawk Host Inc.;0.584;1560440133;nayichetana.com;;131.159.0.2;443;321.151;301;TCP/TLS1.3;0.450;
20068;HAWKHOST - Hawk Host Inc.;0.533;1560440134;printerdriverseries.com;;131.159.0.2;443;438.408;200;TCP/TLS1.2;0.404;
20068;HAWKHOST - Hawk Host Inc.;0.609;1560440136;printerdriverseries.com;;131.159.0.2;443;273.051;200;TCP/TLS1.3;0.541;
20068;HAWKHOST - Hawk Host Inc.;0.606;1560440137;streaminghd-tv.com;;131.159.0.2;443;515.942;200;TCP/TLS1.2;0.488;
20068;HAWKHOST - Hawk Host Inc.;0.502;1560440138;streaminghd-tv.com;;131.159.0.2;443;316.239;200;TCP/TLS1.3;0.516;
20068;HAWKHOST - Hawk Host Inc.;0.513;1560440138;astrolada.com;;131.159.0.2;443;419.656;301;TCP/TLS1.2;0.370;
20068;HAWKHOST - Hawk Host Inc.;0.533;1560440139;astrolada.com;;131.159.0.2;443;279.234;301;TCP/TLS1.3;0.509;
20068;HAWKHOST - Hawk Host Inc.;0.622;1560440139;yodot.com;;131.159.0.2;443;597.749;301;TCP/TLS1.2;0.531;
20068;HAWKHOST - Hawk Host Inc.;0.464;1560440140;yodot.com;;131.159.0.2;443;277.327;301;TCP/TLS1.3;0.510;
20068;HAWKHOST - Hawk Host Inc.;0.540;1560440141;krunkerio.net;;131.159.0.2;443;433.470;200;TCP/TLS1.2;0.530;
20068;HAWKHOST - Hawk Host Inc.;0.569;1560440141;krunkerio.net;;131.159.0.2;443;271.703;200;TCP/TLS1.3;0.520;
20068;HAWKHOST - Hawk Host Inc.;0.524;1560440142;themenull.net;;131.159.0.2;443;664.295;403;TCP/TLS1.2;0.482;
20068;HAWKHOST - Hawk Host Inc.;0.518;1560440142;themenull.net;;131.159.0.2;443;329.260;403;TCP/TLS1.3;0.514;
20068;HAWKHOST - Hawk Host Inc.;0.521;1560440144;wordsmile.com;;131.159.0.2;443;509.629;301;TCP/TLS1.2;0.437;
20068;HAWKHOST - Hawk Host Inc.;0.571;1560440144;wordsmile.com;;131.159.0.2;443;319.242;301;TCP/TLS1.3;0.419;
14618;AMAZON-AES - Amazon.com;0.482;1560440145;instagram.com;;131.159.0.2;443;332.398;301;TCP/TLS1.2;0.508;
14618;AMAZON-AES - Amazon.com;0.563;1560440145;instagram.com;;131.159.0.2;443;220.529;301;TCP/TLS1.3;0.522;
14618;AMAZON-AES - Amazon.com;0.498;1560440146;hhs.gov;;131.159.0.2;443;430.812;301;TCP/TLS1.2;0.491;
14618;AMAZON-AES - Amazon.com;0.500;1560440146;hhs.gov;;131.159.0.2;443;214.577;301;TCP/TLS1.3;0.551;
14618;AMAZON-AES - Amazon.com;0.500;1560440147;knoji.com;;131.159.0.2;443;344.014;200;TCP/TLS1.2;0.517;
14618;AMAZON-AES - Amazon.com;0.522;1560440147;knoji.com;;131.159.0.2;443;216.204;200;TCP/TLS1.3;0.509;
14618;AMAZON-AES - Amazon.com;0.503;1560440148;bitbucket.org;;131.159.0.2;443;318.949;200;TCP/TLS1.2;0.530;
14618;AMAZON-AES - Amazon.com;0.519;1560440149;bitbucket.org;;131.159.0.2;443;312.370;200;TCP/TLS1.3;0.543;
14618;AMAZON-AES - Amazon.com;0.513;1560440149;fleetfeet.com;;131.159.0.2;443;328.244;301;TCP/TLS1.2;0.450;
14618;AMAZON-AES - Amazon.com;0.495;1560440149;fleetfeet.com;;131.159.0.2;443;309.639;301;TCP/TLS1.3;0.747;
14618;AMAZON-AES - Amazon.com;0.530;1560440150;bitbucket.io;;131.159.0.2;443;333.686;302;TCP/TLS1.2;0.405;
14618;AMAZON-AES - Amazon.com;0.487;1560440150;bitbucket.io;;131.159.0.2;443;309.020;302;TCP/TLS1.3;0.377;
14618;AMAZON-AES - Amazon.com;0.670;1560440151;staplescenter.com;;131.159.0.2;443;360.566;301;TCP/TLS1.2;0.383;
14618;AMAZON-AES - Amazon.com;0.505;1560440151;staplescenter.com;;131.159.0.2;443;312.580;301;TCP/TLS1.3;0.508;
14618;AMAZON-AES - Amazon.com;0.521;1560440152;eatthis.com;;131.159.0.2;443;322.103;301;TCP/TLS1.2;0.439;
14618;AMAZON-AES - Amazon.com;0.515;1560440152;eatthis.com;;131.159.0.2;443;322.181;301;TCP/TLS1.3;0.490;
14618;AMAZON-AES - Amazon.com;0.502;1560440153;procreate.art;;131.159.0.2;443;319.963;200;TCP/TLS1.2;0.502;
14618;AMAZON-AES - Amazon.com;0.496;1560440154;procreate.art;;131.159.0.2;443;213.091;200;TCP/TLS1.3;0.559;
14618;AMAZON-AES - Amazon.com;0.494;1560440154;tdgarden.com;;131.159.0.2;443;450.617;301;TCP/TLS1.2;0.511;
14618;AMAZON-AES - Amazon.com;0.573;1560440155;tdgarden.com;;131.159.0.2;443;313.589;301;TCP/TLS1.3;0.589;
20446;HIGHWINDS3 - Highwinds Network Group;0.514;1560440155;theepochtimes.com;;131.159.0.2;443;62.875;301;TCP/TLS1.2;0.472;
20446;HIGHWINDS3 - Highwinds Network Group;0.528;1560440155;theepochtimes.com;;131.159.0.2;443;42.190;301;TCP/TLS1.3;0.449;
20446;HIGHWINDS3 - Highwinds Network Group;0.679;1560440156;the-heart-healthy.com;;131.159.0.2;443;88.004;200;TCP/TLS1.2;0.618;
20446;HIGHWINDS3 - Highwinds Network Group;0.521;1560440156;the-heart-healthy.com;;131.159.0.2;443;45.001;200;TCP/TLS1.3;0.542;
20446;HIGHWINDS3 - Highwinds Network Group;0.464;1560440156;sidify.com;;131.159.0.2;443;69.282;200;TCP/TLS1.2;0.553;
20446;HIGHWINDS3 - Highwinds Network Group;0.522;1560440156;sidify.com;;131.159.0.2;443;42.160;200;TCP/TLS1.3;0.465;
20446;HIGHWINDS3 - Highwinds Network Group;0.424;1560440156;stokpic.com;;131.159.0.2;443;65.566;200;TCP/TLS1.2;0.428;
20446;HIGHWINDS3 - Highwinds Network Group;0.390;1560440156;stokpic.com;;131.159.0.2;443;34.661;200;TCP/TLS1.3;0.431;
20446;HIGHWINDS3 - Highwinds Network Group;0.591;1560440157;doctor-symptom.com;;131.159.0.2;443;71.634;200;TCP/TLS1.2;0.403;
20446;HIGHWINDS3 - Highwinds Network Group;0.804;1560440157;doctor-symptom.com;;131.159.0.2;443;43.817;200;TCP/TLS1.3;0.478;
20446;HIGHWINDS3 - Highwinds Network Group;0.481;1560440158;joinsmarty.com;;131.159.0.2;443;72.554;301;TCP/TLS1.2;0.455;
20446;HIGHWINDS3 - Highwinds Network Group;0.501;1560440158;joinsmarty.com;;131.159.0.2;443;38.484;301;TCP/TLS1.3;0.454;
20446;HIGHWINDS3 - Highwinds Network Group;0.509;1560440160;publicholidays.com.au;;131.159.0.2;443;75.653;200;TCP/TLS1.2;0.427;
20446;HIGHWINDS3 - Highwinds Network Group;0.510;1560440162;publicholidays.com.au;;131.159.0.2;443;42.959;200;TCP/TLS1.3;0.483;
20446;HIGHWINDS3 - Highwinds Network Group;0.563;1560440165;publicholidays.co.id;;131.159.0.2;443;68.093;200;TCP/TLS1.2;0.482;
20446;HIGHWINDS3 - Highwinds Network Group;0.565;1560440169;publicholidays.co.id;;131.159.0.2;443;40.304;200;TCP/TLS1.3;0.467;
20446;HIGHWINDS3 - Highwinds Network Group;0.662;1560440169;historyshole.com;;131.159.0.2;443;67.019;200;TCP/TLS1.2;0.464;
20446;HIGHWINDS3 - Highwinds Network Group;0.554;1560440169;historyshole.com;;131.159.0.2;443;47.775;200;TCP/TLS1.3;0.559;
20446;HIGHWINDS3 - Highwinds Network Group;0.504;1560440170;extremetechcr.com;;131.159.0.2;443;262.023;301;TCP/TLS1.2;0.462;
20446;HIGHWINDS3 - Highwinds Network Group;0.572;1560440171;extremetechcr.com;;131.159.0.2;443;270.348;301;TCP/TLS1.3;0.516;
47302;CYON - cyon GmbH;0.536;1560440172;kiwix.org;;131.159.0.2;443;149.842;301;TCP/TLS1.2;0.487;
47302;CYON - cyon GmbH;0.503;1560440172;kiwix.org;;131.159.0.2;443;95.688;301;TCP/TLS1.3;0.487;
47302;CYON - cyon GmbH;0.507;1560440172;solique.ch;;131.159.0.2;443;332.032;301;TCP/TLS1.2;0.475;
47302;CYON - cyon GmbH;0.508;1560440173;solique.ch;;131.159.0.2;443;89.835;301;TCP/TLS1.3;0.387;
47302;CYON - cyon GmbH;0.535;1560440173;saferparty.ch;;131.159.0.2;443;144.842;301;TCP/TLS1.2;0.397;
47302;CYON - cyon GmbH;0.539;1560440173;saferparty.ch;;131.159.0.2;443;86.294;301;TCP/TLS1.3;7.822;
47302;CYON - cyon GmbH;0.529;1560440173;antoniuskirche.ch;;131.159.0.2;443;141.444;200;TCP/TLS1.2;0.455;
47302;CYON - cyon GmbH;0.512;1560440174;antoniuskirche.ch;;131.159.0.2;443;82.097;200;TCP/TLS1.3;0.409;
47302;CYON - cyon GmbH;0.504;1560440175;falki-pictures.com;;131.159.0.2;443;140.693;200;TCP/TLS1.2;0.453;
47302;CYON - cyon GmbH;0.518;1560440175;falki-pictures.com;;131.159.0.2;443;77.525;200;TCP/TLS1.3;0.482;
47302;CYON - cyon GmbH;0.494;1560440177;unjoblist.org;;131.159.0.2;443;139.970;200;TCP/TLS1.2;0.540;
47302;CYON - cyon GmbH;0.660;1560440179;unjoblist.org;;131.159.0.2;443;82.900;200;TCP/TLS1.3;0.351;
47302;CYON - cyon GmbH;0.612;1560440180;tuningfansschweiz.ch;;131.159.0.2;443;145.347;301;TCP/TLS1.2;0.554;
47302;CYON - cyon GmbH;0.493;1560440180;tuningfansschweiz.ch;;131.159.0.2;443;81.487;301;TCP/TLS1.3;0.538;
47302;CYON - cyon GmbH;0.470;1560440180;braendji.ch;;131.159.0.2;443;303.556;200;TCP/TLS1.2;0.611;
47302;CYON - cyon GmbH;0.497;1560440180;braendji.ch;;131.159.0.2;443;76.383;200;TCP/TLS1.3;0.554;
47302;CYON - cyon GmbH;0.485;1560440181;tagesgewinner.de;;131.159.0.2;443;154.910;200;TCP/TLS1.2;0.529;
47302;CYON - cyon GmbH;0.486;1560440181;tagesgewinner.de;;131.159.0.2;443;81.398;200;TCP/TLS1.3;0.507;
47302;CYON - cyon GmbH;0.862;1560440181;marryjane.ch;;131.159.0.2;443;149.959;302;TCP/TLS1.2;0.546;
47302;CYON - cyon GmbH;0.537;1560440181;marryjane.ch;;131.159.0.2;443;77.841;302;TCP/TLS1.3;0.541;
32244;LIQUIDWEB - Liquid Web;0.548;1560440182;wordsmyth.net;;131.159.0.2;443;567.584;301;TCP/TLS1.2;0.532;
32244;LIQUIDWEB - Liquid Web;0.556;1560440183;wordsmyth.net;;131.159.0.2;443;432.099;301;TCP/TLS1.3;0.514;
32244;LIQUIDWEB - Liquid Web;0.546;1560440183;consciouslifestylemag.com;;131.159.0.2;443;562.518;301;TCP/TLS1.2;0.517;
32244;LIQUIDWEB - Liquid Web;0.555;1560440184;consciouslifestylemag.com;;131.159.0.2;443;292.807;301;TCP/TLS1.3;0.575;
32244;LIQUIDWEB - Liquid Web;0.564;1560440187;marketersmedia.com;;131.159.0.2;443;563.532;200;TCP/TLS1.2;0.509;
32244;LIQUIDWEB - Liquid Web;0.507;1560440190;marketersmedia.com;;131.159.0.2;443;287.423;200;TCP/TLS1.3;0.341;
32244;LIQUIDWEB - Liquid Web;0.614;1560440190;opentimeclock.com;;131.159.0.2;443;451.483;200;TCP/TLS1.2;0.463;
32244;LIQUIDWEB - Liquid Web;0.633;1560440191;opentimeclock.com;;131.159.0.2;443;428.441;200;TCP/TLS1.3;0.519;
32244;LIQUIDWEB - Liquid Web;0.544;1560440192;inglisi.com;;131.159.0.2;443;562.027;200;TCP/TLS1.2;0.617;
32244;LIQUIDWEB - Liquid Web;0.924;1560440193;inglisi.com;;131.159.0.2;443;291.770;200;TCP/TLS1.3;0.640;
32244;LIQUIDWEB - Liquid Web;0.737;1560440193;ligowave.com;;131.159.0.2;443;533.176;301;TCP/TLS1.2;0.549;
32244;LIQUIDWEB - Liquid Web;0.572;1560440194;ligowave.com;;131.159.0.2;443;427.577;301;TCP/TLS1.3;0.505;
32244;LIQUIDWEB - Liquid Web;0.541;1560440195;marxist.com;;131.159.0.2;443;743.256;403;TCP/TLS1.2;0.416;
32244;LIQUIDWEB - Liquid Web;0.530;1560440195;marxist.com;;131.159.0.2;443;289.076;403;TCP/TLS1.3;0.536;
32244;LIQUIDWEB - Liquid Web;0.503;1560440196;jspuzzles.com;;131.159.0.2;443;574.096;301;TCP/TLS1.2;0.468;
32244;LIQUIDWEB - Liquid Web;0.635;1560440197;jspuzzles.com;;131.159.0.2;443;291.516;301;TCP/TLS1.3;0.516;
32244;LIQUIDWEB - Liquid Web;0.529;1560440197;wildlandtrekking.com;;131.159.0.2;443;565.087;301;TCP/TLS1.2;0.455;
32244;LIQUIDWEB - Liquid Web;0.553;1560440198;wildlandtrekking.com;;131.159.0.2;443;426.988;301;TCP/TLS1.3;0.513;
32244;LIQUIDWEB - Liquid Web;0.497;1560440199;livestrm.club;;131.159.0.2;443;719.685;200;TCP/TLS1.2;0.519;
32244;LIQUIDWEB - Liquid Web;0.564;1560440200;livestrm.club;;131.159.0.2;443;289.231;200;TCP/TLS1.3;0.479;
12488;KRYSTAL - Krystal Hosting Ltd;0.553;1560440200;test-questions.com;;131.159.0.2;443;136.028;301;TCP/TLS1.2;0.397;
12488;KRYSTAL - Krystal Hosting Ltd;0.615;1560440200;test-questions.com;;131.159.0.2;443;73.264;301;TCP/TLS1.3;0.451;
12488;KRYSTAL - Krystal Hosting Ltd;0.478;1560440204;kronos-logs.com;;131.159.0.2;443;129.790;200;TCP/TLS1.2;0.385;
12488;KRYSTAL - Krystal Hosting Ltd;0.603;1560440205;kronos-logs.com;;131.159.0.2;443;274.086;200;TCP/TLS1.3;0.426;
12488;KRYSTAL - Krystal Hosting Ltd;0.555;1560440207;shikboutique.ir;;131.159.0.2;443;113.064;301;TCP/TLS1.2;0.555;
12488;KRYSTAL - Krystal Hosting Ltd;0.529;1560440208;shikboutique.ir;;131.159.0.2;443;65.445;301;TCP/TLS1.3;0.491;
12488;KRYSTAL - Krystal Hosting Ltd;0.519;1560440208;wireandstuff.co.uk;;131.159.0.2;443;108.660;301;TCP/TLS1.2;0.470;
12488;KRYSTAL - Krystal Hosting Ltd;0.516;1560440208;wireandstuff.co.uk;;131.159.0.2;443;75.829;301;TCP/TLS1.3;0.465;
12488;KRYSTAL - Krystal Hosting Ltd;0.490;1560440210;krystal.co.uk;;131.159.0.2;443;122.424;200;TCP/TLS1.2;0.483;
12488;KRYSTAL - Krystal Hosting Ltd;0.506;1560440211;krystal.co.uk;;131.159.0.2;443;65.471;200;TCP/TLS1.3;0.494;
12488;KRYSTAL - Krystal Hosting Ltd;0.517;1560440212;cvplaza.com;;131.159.0.2;443;163.211;301;TCP/TLS1.2;0.516;
12488;KRYSTAL - Krystal Hosting Ltd;0.506;1560440212;cvplaza.com;;131.159.0.2;443;69.346;301;TCP/TLS1.3;0.548;
12488;KRYSTAL - Krystal Hosting Ltd;0.501;1560440213;officialkhabar.com;;131.159.0.2;443;122.991;301;TCP/TLS1.2;0.487;
12488;KRYSTAL - Krystal Hosting Ltd;0.512;1560440213;officialkhabar.com;;131.159.0.2;443;69.436;301;TCP/TLS1.3;0.532;
12488;KRYSTAL - Krystal Hosting Ltd;0.520;1560440213;atvxperience.com;;131.159.0.2;443;139.615;301;TCP/TLS1.2;0.477;
12488;KRYSTAL - Krystal Hosting Ltd;0.527;1560440213;atvxperience.com;;131.159.0.2;443;73.185;301;TCP/TLS1.3;0.419;
12488;KRYSTAL - Krystal Hosting Ltd;0.517;1560440215;sevensholeh.ir;;131.159.0.2;443;235.367;200;TCP/TLS1.2;0.476;
12488;KRYSTAL - Krystal Hosting Ltd;0.507;1560440216;sevensholeh.ir;;131.159.0.2;443;79.025;200;TCP/TLS1.3;0.475;
12488;KRYSTAL - Krystal Hosting Ltd;0.520;1560440216;failbettergames.com;;131.159.0.2;443;202.021;301;TCP/TLS1.2;0.519;
12488;KRYSTAL - Krystal Hosting Ltd;0.550;1560440217;failbettergames.com;;131.159.0.2;443;69.928;301;TCP/TLS1.3;0.462;
262254;DANCOM LTD;0.473;1560440217;sci-hub.tw;;131.159.0.2;443;394.441;200;TCP/TLS1.2;0.428;
262254;DANCOM LTD;0.519;1560440218;sci-hub.tw;;131.159.0.2;443;73.782;200;TCP/TLS1.3;0.499;
262254;DANCOM LTD;0.561;1560440218;chocotravel.com;;131.159.0.2;443;115.203;301;TCP/TLS1.2;0.471;
262254;DANCOM LTD;0.525;1560440219;chocotravel.com;;131.159.0.2;443;70.129;301;TCP/TLS1.3;0.480;
262254;DANCOM LTD;0.508;1560440219;simpleminecraft.ru;;131.159.0.2;443;165.661;200;TCP/TLS1.2;0.411;
262254;DANCOM LTD;0.574;1560440220;simpleminecraft.ru;;131.159.0.2;443;72.603;200;TCP/TLS1.3;0.533;
262254;DANCOM LTD;0.497;1560440220;burningseries.co;;131.159.0.2;443;129.194;200;TCP/TLS1.2;0.585;
262254;DANCOM LTD;0.486;1560440221;burningseries.co;;131.159.0.2;443;72.461;200;TCP/TLS1.3;0.509;
262254;DANCOM LTD;0.528;1560440221;myoplata24.top;;131.159.0.2;443;751.187;404;TCP/TLS1.2;0.533;
262254;DANCOM LTD;0.506;1560440222;myoplata24.top;;131.159.0.2;443;66.922;404;TCP/TLS1.3;0.493;
262254;DANCOM LTD;0.541;1560440223;aviata.kz;;131.159.0.2;443;112.132;200;TCP/TLS1.2;0.452;
262254;DANCOM LTD;0.590;1560440223;aviata.kz;;131.159.0.2;443;68.614;200;TCP/TLS1.3;0.733;
262254;DANCOM LTD;0.562;1560440224;wwex-group.com;;131.159.0.2;443;116.115;302;TCP/TLS1.2;0.500;
262254;DANCOM LTD;0.497;1560440225;wwex-group.com;;131.159.0.2;443;69.108;302;TCP/TLS1.3;0.469;
262254;DANCOM LTD;0.513;1560440225;serienstream.sx;;131.159.0.2;443;130.327;200;TCP/TLS1.2;0.589;
